block_number,stimulus_seq,trial_seq,trial_number,trial_type,stimulus_type,image_v1,image_v2,hue_v1,hue_prom_v1,hue_v2,hue_prom_v2,image_v3,image_v4,hue_v3,hue_prom_v3,hue_v4,hue_prom_v4,image_v5,image_v6,hue_v5,hue_prom_v5,hue_v6,hue_prom_v6
8,98,1,98,ongoing,ongoing,https://memcog.fernuni.ch/studies/prm_wm_s1/images/doormat.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/trampoline.png,163.2509,NA,167.0159,NA,https://memcog.fernuni.ch/studies/prm_wm_s1/images/corkboard.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/elbow.png,163.2509,NA,167.0159,NA,https://memcog.fernuni.ch/studies/prm_wm_s1/images/womenwashroomsign.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/escalator.png,163.2509,NA,167.0159,NA
8,99,1,99,ongoing,ongoing,https://memcog.fernuni.ch/studies/prm_wm_s1/images/record.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/shelves.png,160.6784,NA,-173.8665,NA,https://memcog.fernuni.ch/studies/prm_wm_s1/images/brassknuckle.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/campfire.png,160.6784,NA,-173.8665,NA,https://memcog.fernuni.ch/studies/prm_wm_s1/images/litterbox.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/diaperbag.png,160.6784,NA,-173.8665,NA
8,100,1,100,ongoing,ongoing,https://memcog.fernuni.ch/studies/prm_wm_s1/images/hockeygoaliepad.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/officechair03.png,133.9808,NA,-15.97643,NA,https://memcog.fernuni.ch/studies/prm_wm_s1/images/sprinkler.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/windowshutter.png,133.9808,NA,-15.97643,NA,https://memcog.fernuni.ch/studies/prm_wm_s1/images/stool01.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/sink.png,133.9808,NA,-15.97643,NA
8,101,1,101,ongoing,ongoing,https://memcog.fernuni.ch/studies/prm_wm_s1/images/icecube02.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/podium.png,39.72226,NA,-48.79654,NA,https://memcog.fernuni.ch/studies/prm_wm_s1/images/breadslice.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/desktopcomputer.png,39.72226,NA,-48.79654,NA,https://memcog.fernuni.ch/studies/prm_wm_s1/images/skiboot01a.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/whiteout.png,39.72226,NA,-48.79654,NA
8,102,1,102,ongoing,ongoing,https://memcog.fernuni.ch/studies/prm_wm_s1/images/wagonwheel.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/coffeemachine.png,141.0307,NA,-163.1901,NA,https://memcog.fernuni.ch/studies/prm_wm_s1/images/videotape01b.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/nailgun.png,141.0307,NA,-163.1901,NA,https://memcog.fernuni.ch/studies/prm_wm_s1/images/dartboard.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/greathornowl.png,141.0307,NA,-163.1901,NA
8,103,1,103,ongoing,ongoing,https://memcog.fernuni.ch/studies/prm_wm_s1/images/honeycomb.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/tent.png,17.71619,NA,-11.46937,NA,https://memcog.fernuni.ch/studies/prm_wm_s1/images/travelmug.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/doghouse.png,17.71619,NA,-11.46937,NA,https://memcog.fernuni.ch/studies/prm_wm_s1/images/rollerblade.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/christmastree.png,17.71619,NA,-11.46937,NA
8,104,1,104,ongoing,ongoing,https://memcog.fernuni.ch/studies/prm_wm_s1/images/ipad02.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/visor.png,-48.93299,NA,-19.55788,NA,https://memcog.fernuni.ch/studies/prm_wm_s1/images/menwashroomsign.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/gamecontroller01.png,-48.93299,NA,-19.55788,NA,https://memcog.fernuni.ch/studies/prm_wm_s1/images/cupcake.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/filingcabinet.png,-48.93299,NA,-19.55788,NA
8,105,1,105,ongoing,ongoing,https://memcog.fernuni.ch/studies/prm_wm_s1/images/handvacuum.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/bookshelf.png,158.2875,NA,88.71338,NA,https://memcog.fernuni.ch/studies/prm_wm_s1/images/crosscountryboot.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/shotglass.png,158.2875,NA,88.71338,NA,https://memcog.fernuni.ch/studies/prm_wm_s1/images/jackolantern.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/footrest02.png,158.2875,NA,88.71338,NA
8,106,1,106,ongoing,ongoing,https://memcog.fernuni.ch/studies/prm_wm_s1/images/papershredder.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/tree.png,5.182943,NA,-70.45519,NA,https://memcog.fernuni.ch/studies/prm_wm_s1/images/bikerack.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/shield02.png,5.182943,NA,-70.45519,NA,https://memcog.fernuni.ch/studies/prm_wm_s1/images/donut.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/acorn.png,5.182943,NA,-70.45519,NA
8,107,1,107,ongoing,ongoing,https://memcog.fernuni.ch/studies/prm_wm_s1/images/gutteranddrainpipe.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/projectorscreen.png,119.6295,NA,-45.44828,NA,https://memcog.fernuni.ch/studies/prm_wm_s1/images/bolt01a.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/aceofdiamond.png,119.6295,NA,-45.44828,NA,https://memcog.fernuni.ch/studies/prm_wm_s1/images/laundrybasket01a.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/menwashroomsign.png,119.6295,NA,-45.44828,NA
8,108,1,108,ongoing,ongoing,https://memcog.fernuni.ch/studies/prm_wm_s1/images/funnel.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/brasslipstrike.png,-50.53097,NA,168.0108,NA,https://memcog.fernuni.ch/studies/prm_wm_s1/images/gardenutilityvehicle.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/kidbicycle.png,-50.53097,NA,168.0108,NA,https://memcog.fernuni.ch/studies/prm_wm_s1/images/bikewheel.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/shinpad.png,-50.53097,NA,168.0108,NA
8,109,1,109,ongoing,ongoing,https://memcog.fernuni.ch/studies/prm_wm_s1/images/rollercoaster.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/maraca01.png,27.10569,NA,-94.41224,NA,https://memcog.fernuni.ch/studies/prm_wm_s1/images/wallclock.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/watercolorpaintset.png,27.10569,NA,-94.41224,NA,https://memcog.fernuni.ch/studies/prm_wm_s1/images/microwave.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/hotdog.png,27.10569,NA,-94.41224,NA
8,110,1,110,prom,prom_spec,https://memcog.fernuni.ch/studies/prm_wm_s1/images/whitetiger.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/squirrel.png,154.8387,-122,-136.3529,48,https://memcog.fernuni.ch/studies/prm_wm_s1/images/graduationcap.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/hat03b.png,154.8387,-122,-136.3529,48,https://memcog.fernuni.ch/studies/prm_wm_s1/images/accordion01.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/grandpiano.png,154.8387,-122,-136.3529,48
8,111,1,111,ongoing,ongoing,https://memcog.fernuni.ch/studies/prm_wm_s1/images/jarofapplesauce.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/dishrack.png,57.99543,NA,-147.0677,NA,https://memcog.fernuni.ch/studies/prm_wm_s1/images/bun.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/windshieldwasherfluid.png,57.99543,NA,-147.0677,NA,https://memcog.fernuni.ch/studies/prm_wm_s1/images/exercisebike.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/apron.png,57.99543,NA,-147.0677,NA
8,112,1,112,ongoing,ongoing,https://memcog.fernuni.ch/studies/prm_wm_s1/images/scissorlift.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/doorbolt.png,82.14533,NA,166.7372,NA,https://memcog.fernuni.ch/studies/prm_wm_s1/images/icemaker.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/trafficlight.png,82.14533,NA,166.7372,NA,https://memcog.fernuni.ch/studies/prm_wm_s1/images/windshieldwasherfluid.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/waders.png,82.14533,NA,166.7372,NA
8,113,1,113,ongoing,ongoing,https://memcog.fernuni.ch/studies/prm_wm_s1/images/Jesusstatue.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/garbagebin.png,-56.23796,NA,-3.077427,NA,https://memcog.fernuni.ch/studies/prm_wm_s1/images/djmixer01.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/sandcastle.png,-56.23796,NA,-3.077427,NA,https://memcog.fernuni.ch/studies/prm_wm_s1/images/locomotive.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/contactlens.png,-56.23796,NA,-3.077427,NA
8,114,1,114,ongoing,ongoing,https://memcog.fernuni.ch/studies/prm_wm_s1/images/fanheater.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/dryingmachine02.png,4.963022,NA,-24.94634,NA,https://memcog.fernuni.ch/studies/prm_wm_s1/images/footrest02.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/lightswitch01.png,4.963022,NA,-24.94634,NA,https://memcog.fernuni.ch/studies/prm_wm_s1/images/stairs.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/stool01.png,4.963022,NA,-24.94634,NA
8,115,1,115,ongoing,ongoing,https://memcog.fernuni.ch/studies/prm_wm_s1/images/fluorescentlightbulb.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/onewaysign.png,-74.54564,NA,-35.45047,NA,https://memcog.fernuni.ch/studies/prm_wm_s1/images/contactlens.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/nintendods.png,-74.54564,NA,-35.45047,NA,https://memcog.fernuni.ch/studies/prm_wm_s1/images/hand01b.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/electricitymeter.png,-74.54564,NA,-35.45047,NA
8,116,1,116,ongoing,ongoing,https://memcog.fernuni.ch/studies/prm_wm_s1/images/lunchbag.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/saladspinner.png,-25.6695,NA,100.9919,NA,https://memcog.fernuni.ch/studies/prm_wm_s1/images/puzzle.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/goldnugget.png,-25.6695,NA,100.9919,NA,https://memcog.fernuni.ch/studies/prm_wm_s1/images/jumpingjack.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/faucet.png,-25.6695,NA,100.9919,NA
8,117,1,117,ongoing,ongoing,https://memcog.fernuni.ch/studies/prm_wm_s1/images/patiochair.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/pouch01b.png,58.96173,NA,173.4642,NA,https://memcog.fernuni.ch/studies/prm_wm_s1/images/bust.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/martiniglass01b.png,58.96173,NA,173.4642,NA,https://memcog.fernuni.ch/studies/prm_wm_s1/images/taillight.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/memorialplaque.png,58.96173,NA,173.4642,NA
8,118,1,118,ongoing,ongoing,https://memcog.fernuni.ch/studies/prm_wm_s1/images/plantpot.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/addressplate.png,107.5151,NA,116.9487,NA,https://memcog.fernuni.ch/studies/prm_wm_s1/images/candydispenser.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/bread.png,107.5151,NA,116.9487,NA,https://memcog.fernuni.ch/studies/prm_wm_s1/images/watercolorpaintset.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/shoppingcart.png,107.5151,NA,116.9487,NA
8,119,1,119,ongoing,ongoing,https://memcog.fernuni.ch/studies/prm_wm_s1/images/couch02.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/entrancegate.png,35.95827,NA,-10.73184,NA,https://memcog.fernuni.ch/studies/prm_wm_s1/images/jokercard.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/wetfloorsign.png,35.95827,NA,-10.73184,NA,https://memcog.fernuni.ch/studies/prm_wm_s1/images/coffeemaker.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/toysoldier01b.png,35.95827,NA,-10.73184,NA
8,120,1,120,ongoing,ongoing,https://memcog.fernuni.ch/studies/prm_wm_s1/images/storagebin.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/spicerack.png,-43.66876,NA,-12.35887,NA,https://memcog.fernuni.ch/studies/prm_wm_s1/images/nightstand.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/cremebrulee.png,-43.66876,NA,-12.35887,NA,https://memcog.fernuni.ch/studies/prm_wm_s1/images/headlight.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/basketball01.png,-43.66876,NA,-12.35887,NA
